date,Skew_sharpe_3y,Trend_sharpe_3y,50% skew / 50% trend_sharpe_3y,Skew_sharpe_5y,Trend_sharpe_5y,50% skew / 50% trend_sharpe_5y,skew_trend_correlation_3y
1993-03-31,-0.44008068635225606,0.436206263721264,0.10584161357409531,,,,-0.48591616929970405
1993-04-01,-0.44766519021267914,0.408988963768236,0.070208842621039,,,,-0.48475961214963437
1993-04-02,-0.4651920127270286,0.35914381262632983,0.0025761841147789464,,,,-0.4802896585919091
1993-04-05,-0.4659332417357073,0.38343024742787163,0.02861371632154639,,,,-0.47987876191271195
1993-04-06,-0.43996622976250344,0.4056682772070264,0.07398525298025933,,,,-0.4773151781476745
1993-04-07,-0.4459012123850121,0.39251964876950685,0.054925636050690195,,,,-0.4769433851533814
1993-04-08,-0.43162961053257876,0.41584013477998316,0.0920002049656028,,,,-0.475385026661182
1993-04-12,-0.4525863934096357,0.43417787852409107,0.09445473731812967,,,,-0.4759644029236334
1993-04-13,-0.4475337852417119,0.42718301883623844,0.09110102703815628,,,,-0.4760279617135614
1993-04-14,-0.42839653366942587,0.4481445591081588,0.12939027310176265,,,,-0.4742438997808936
1993-04-15,-0.4380434822093931,0.4728613774259271,0.14840854078546029,,,,-0.4744279577158237
1993-04-16,-0.44832007401746443,0.4988811134802289,0.16837795752129114,,,,-0.47464056027717294
1993-04-19,-0.4503639837929988,0.48092859262804694,0.14748345914045038,,,,-0.4743184255227915
1993-04-20,-0.46319343987945816,0.4738405702610333,0.12914891584223118,,,,-0.47388325263419
1993-04-21,-0.46062174987148286,0.4964771481617106,0.15590962265780692,,,,-0.47330653798197697
1993-04-22,-0.44998952608780457,0.4910093328889425,0.15872926592184897,,,,-0.4733952313017177
1993-04-23,-0.4404173164933236,0.4649196868753836,0.13886509594922847,,,,-0.47362816924567896
1993-04-26,-0.419497880674967,0.4298200009089904,0.11877150675033826,,,,-0.47466223259696166
1993-04-27,-0.41843052365138866,0.4221588767270295,0.11141209576444851,,,,-0.4746519610014904
1993-04-28,-0.41657397827137427,0.425282683399268,0.116311545283592,,,,-0.47462409850976783
1993-04-29,-0.4358428040881488,0.4711770816243634,0.15121260439211653,,,,-0.4754671676044979
1993-04-30,-0.4381209414798884,0.43554048734537576,0.111421757425718,,,,-0.4743905521598317
1993-05-03,-0.4158408071472368,0.4734374013008912,0.17061188228394294,,,,-0.47039882676584954
1993-05-04,-0.4056678616288904,0.5063547637666883,0.21459425726053918,,,,-0.4684892890233021
1993-05-05,-0.40817926382957714,0.49585527709057253,0.20129160007483649,,,,-0.46833407152335893
1993-05-06,-0.4067889601218962,0.49271831508982744,0.19905537197063433,,,,-0.46834273801978216
1993-05-07,-0.3980425056768908,0.47455574028566716,0.18681040272848942,,,,-0.4685543739417181
1993-05-10,-0.37505190384595904,0.49983784095942035,0.23226294544104556,,,,-0.465985944279949
1993-05-11,-0.37113119526493044,0.49255276761163497,0.22765502407928168,,,,-0.4660326782960937
1993-05-12,-0.37488650776311244,0.48020436469203337,0.2113803940527043,,,,-0.46578243742245223
1993-05-13,-0.37403205264494255,0.4715869387577434,0.20285989119374934,,,,-0.4657588584246864
1993-05-14,-0.38219895177348245,0.45568310102993237,0.17916932765849536,,,,-0.46515267986795483
1993-05-17,-0.3892138833715601,0.45092379256602305,0.16834156885254112,,,,-0.46499776411664157
1993-05-18,-0.39489077520781335,0.42829260777183603,0.13962494723216032,,,,-0.46425825255217784
1993-05-19,-0.39256424534043705,0.4683323763539024,0.18511615705736761,,,,-0.4627608647636541
1993-05-20,-0.40007345593364124,0.4706097307492891,0.18146881615787588,,,,-0.4627591747951733
1993-05-21,-0.41763150948099614,0.45383621357990345,0.1491434530478388,,,,-0.46146086176073026
1993-05-24,-0.39775718155033996,0.45952592118740127,0.1709664223004335,,,,-0.46085152753616865
1993-05-25,-0.431467664178381,0.4817944171559386,0.16738099392404784,,,,-0.4619581420852694
1993-05-26,-0.4215150824006344,0.49824582619893154,0.19299674705363448,,,,-0.4612027626174191
1993-05-27,-0.4617342538688736,0.5095306435398232,0.1716563955068103,,,,-0.4612830804803036
1993-05-28,-0.46314424030623164,0.49167114425849034,0.15158374487614093,,,,-0.46100693880594407
1993-06-01,-0.47250748544753784,0.5667941145174493,0.22800288012037545,,,,-0.45869380378644276
1993-06-02,-0.45620639110928835,0.5766834973496981,0.25135919518059785,,,,-0.4579798896066089
1993-06-03,-0.44487731225019683,0.5983459092172706,0.28350734957617185,,,,-0.4568153448214646
1993-06-04,-0.449677903553844,0.5737802903909984,0.25364447819924013,,,,-0.4560663211087649
1993-06-07,-0.42793715939708715,0.5643258335452475,0.26073318945419766,,,,-0.45633262482206605
1993-06-08,-0.4644145231422721,0.5645027691077849,0.23086989418696488,,,,-0.45547999777213327
1993-06-09,-0.44706846296152597,0.5705821354187764,0.25142001996319435,,,,-0.4556269967958162
1993-06-10,-0.41469772331158217,0.5890343029603851,0.29717984354790444,,,,-0.45498906814485846
1993-06-11,-0.4152000831535802,0.6305378380966782,0.3411744902807267,,,,-0.45153664912725766
1993-06-14,-0.4290601582636282,0.6377968129558812,0.33782097512828085,,,,-0.4516478011886462
1993-06-15,-0.4112852569189021,0.6639551008293628,0.3792946797751785,,,,-0.44949152071544984
1993-06-16,-0.41774859386406094,0.6549599634526752,0.3648029190256858,,,,-0.4496600997355988
1993-06-17,-0.35988471547476514,0.6325290712222486,0.38568078999144123,,,,-0.4510066629349829
1993-06-18,-0.29384686971656265,0.5911790600437655,0.39455243040155213,,,,-0.45481499263604847
1993-06-21,-0.26612801814801074,0.5770514249198176,0.40116200861824514,,,,-0.45546210445738694
1993-06-22,-0.2432618166068322,0.5723362863883893,0.414720003294483,,,,-0.45575355761231373
1993-06-23,-0.26676608932595264,0.5678818336493404,0.3905178435835102,,,,-0.4548766223749416
1993-06-24,-0.25568300081618545,0.5925430071056147,0.42593212639445727,,,,-0.45465787787800777
1993-06-25,-0.289355932218872,0.637298364792842,0.4480192643299705,,,,-0.4565537446906097
1993-06-28,-0.29253822354325004,0.6492938986237983,0.4582990071786114,,,,-0.45644771702748554
1993-06-29,-0.29558136071024216,0.6386730519729463,0.4445322740578959,,,,-0.4562850218642868
1993-06-30,-0.24914405932378264,0.6122900523664508,0.4534162760515393,,,,-0.4580884009363839
1993-07-01,-0.23397671316154975,0.5950024665164392,0.4473091782589026,,,,-0.45955412248863714
1993-07-02,-0.1741462190848579,0.5929713316431562,0.49067093334272427,,,,-0.45718686130936625
1993-07-06,-0.16665513523464298,0.5552439949402436,0.4562759542241581,,,,-0.45486949226641543
1993-07-07,-0.1702728501188089,0.5951079687394667,0.4962985113091103,,,,-0.4546542993197874
1993-07-08,-0.13227294845236928,0.6191637070528836,0.5506006516445453,,,,-0.45119100886728364
1993-07-09,-0.12748612047703514,0.6344834743642692,0.5703888038147037,,,,-0.45048098087088095
1993-07-12,-0.144481151594418,0.6450824017950776,0.5680972715358945,,,,-0.4506781099721724
1993-07-13,-0.13475655616438767,0.6458706523500949,0.5768290979029019,,,,-0.45079484391159597
1993-07-14,-0.08665358354569462,0.6825907826479675,0.6489975344026422,,,,-0.4420736105499556
1993-07-15,-0.10511545072107567,0.6822039495111887,0.6336891550820825,,,,-0.441856360839295
1993-07-16,-0.10683761676410335,0.6891908778344129,0.6397119820013991,,,,-0.44192874438842455
1993-07-19,-0.12563774998589233,0.6575041214343871,0.5904856738663492,,,,-0.43948729825163396
1993-07-20,-0.13138294225146332,0.6431043546858946,0.5708719920027613,,,,-0.4394070056268988
1993-07-21,-0.15840609655325363,0.595820676229928,0.498651673498066,,,,-0.43502397188286945
1993-07-22,-0.21176936579909517,0.5824338820324789,0.43970862420187673,,,,-0.4306295403948071
1993-07-23,-0.19389886325458483,0.5682066175695797,0.43926657307418526,,,,-0.43069034214695673
1993-07-26,-0.1543773845785936,0.5764914951684857,0.47922780161068457,,,,-0.43065180795897645
1993-07-27,-0.16649387661884243,0.5622931799225702,0.454484215412484,,,,-0.4296275002106
1993-07-28,-0.12287685662301931,0.583284358096184,0.509077652002176,,,,-0.42640945934438085
1993-07-29,-0.13395758025632423,0.6417723305264166,0.5596692036895317,,,,-0.41951405227265165
1993-07-30,-0.15637560080878016,0.6612940501569751,0.5627120863230368,,,,-0.4201614028384576
1993-08-02,-0.2459187346616903,0.6410081595433196,0.4738996598660222,,,,-0.42030719642042763
1993-08-03,-0.2556592290179753,0.6411683598197936,0.4666466611520898,,,,-0.42040405018260646
1993-08-04,-0.23722226303276805,0.6235427702673125,0.4628888217243334,,,,-0.4209072092636604
1993-08-05,-0.16838449842531203,0.5928547298769185,0.4842609657663268,,,,-0.423621197904055
1993-08-06,-0.17616393032724775,0.5922126278158667,0.4776268293301957,,,,-0.4237128793722825
1993-08-09,-0.15240693676772055,0.6013399383580161,0.505122194633347,,,,-0.4228425242206435
1993-08-10,-0.19089940964530924,0.6079796026976166,0.4813109417319144,,,,-0.422566266081684
1993-08-11,-0.20384239662700487,0.6042710573233223,0.4669647931731972,,,,-0.42198203263421474
1993-08-12,-0.18806645661880694,0.5708376696042128,0.44536839073917517,,,,-0.423354785805852
1993-08-13,-0.18607220109754063,0.5918469873078058,0.4687332479971422,,,,-0.42293926165475854
1993-08-16,-0.13611608143778425,0.6117434312909189,0.5258396039797458,,,,-0.41861671617139967
1993-08-17,-0.1570927088937838,0.6137369757768689,0.5112360046734278,,,,-0.41835801421475116
1993-08-18,-0.1149067764530633,0.611352048637101,0.540883109830899,,,,-0.41780189875439466
1993-08-19,-0.06940956751600684,0.6066002951211857,0.5711356774672014,,,,-0.4177365632318901
1993-08-20,-0.09353103981917864,0.627788383313968,0.574500989621369,,,,-0.41806037984138217
1993-08-23,-0.07991763099086407,0.6269435866958737,0.5849007951258725,,,,-0.41867889443577044
1993-08-24,-0.05827709497451833,0.6664753721334365,0.6414135276827524,,,,-0.4155123594328947
1993-08-25,-0.05424090124178236,0.6868776302300501,0.6654676625804204,,,,-0.41507632531067973
1993-08-26,-0.02261790207661851,0.7106000117134751,0.7121955940454685,,,,-0.41148642776720973
1993-08-27,-0.05657622159530057,0.6943662429152934,0.6673105618776297,,,,-0.40859293088471405
1993-08-30,-0.04610765836205704,0.711870176848453,0.6930195455523828,,,,-0.40789215910867677
1993-08-31,-0.0034950739269637827,0.7181778870122932,0.7317185707057409,,,,-0.4070174464886532
1993-09-01,0.0137874063475071,0.7108306522160812,0.7376950484149234,,,,-0.40721525895347815
1993-09-02,0.021443485525424202,0.7208052281828489,0.7537308539262679,,,,-0.4070359336612249
1993-09-03,0.0502388139421806,0.7603947238220201,0.8140803796040098,,,,-0.4028218501130693
1993-09-07,0.09439298618685256,0.7634052996553798,0.849502113134756,,,,-0.401186438646559
1993-09-08,0.10161033874075831,0.7384644086758395,0.8292956493035354,,,,-0.4002972500829919
1993-09-09,0.09812356185760827,0.6981312804509697,0.784182528217706,,,,-0.397485472816398
1993-09-10,0.1002771096678391,0.725504109134886,0.8130119620118464,,,,-0.3962562637072691
1993-09-13,0.04924204564410587,0.7285414365289857,0.7759829724730962,,,,-0.39535984794016804
1993-09-14,0.05945265539417675,0.6959909910725829,0.7514207248286746,,,,-0.3960236593139649
1993-09-15,0.05596110844363437,0.6911737393507011,0.7437861979704233,,,,-0.39589345500441175
1993-09-16,0.08130974755540442,0.700226705748264,0.7714584264822012,,,,-0.3946457964612834
1993-09-17,0.05266467583319717,0.6823229217506767,0.7297744123712563,,,,-0.39208201039221585
1993-09-20,0.023689524435208432,0.6510583191167973,0.6756391508734348,,,,-0.39072644980653515
1993-09-21,0.054112431902088254,0.6262978960019134,0.6744638388589905,,,,-0.3919316597933319
1993-09-22,0.02399817839135637,0.6368772711735755,0.6621364458524734,,,,-0.39223601374726863
1993-09-23,0.02660052275029159,0.6454914327121932,0.6729678743507841,,,,-0.39244162805699523
1993-09-24,0.036326104064406915,0.6499868820949721,0.6849832477055748,,,,-0.39247342495131954
1993-09-27,0.05546832606454143,0.6820403507308942,0.7321106843464171,,,,-0.39203016771148774
1993-09-28,0.07327829839513265,0.6790281763221796,0.7426255439853979,,,,-0.3920700441383288
1993-09-29,0.06091060306377472,0.6491266952432317,0.70201829262687,,,,-0.3900736506572598
1993-09-30,0.05771394520079003,0.6221939265042415,0.6715766479288892,,,,-0.388248118805101
1993-10-01,0.07509569262314504,0.6405653403874312,0.7030451821921109,,,,-0.3876153390954354
1993-10-04,0.1030448255539293,0.6343327399711558,0.7179740124030755,,,,-0.38777629077552284
1993-10-05,0.09579206039548366,0.6237723385852735,0.7018970951935346,,,,-0.38785184107302073
1993-10-06,0.09411746618920891,0.6179104408384216,0.6946544126431594,,,,-0.38773170169114435
1993-10-07,0.09450319649891609,0.6080473186535307,0.6849694390332846,,,,-0.3876341871488634
1993-10-08,0.09806935478858197,0.622109041415801,0.7021723444998417,,,,-0.3881225986660718
1993-10-11,0.10118524022333628,0.6191352932580794,0.7015123679480111,,,,-0.38802728533920067
1993-10-12,0.1404042076486597,0.628878044004627,0.7409407624489744,,,,-0.387646781522578
1993-10-13,0.1280838644084094,0.6503063034981977,0.753481612837554,,,,-0.3881875576593882
1993-10-14,0.10720352189281566,0.681085867557558,0.7694516197462871,,,,-0.3895919497514606
1993-10-15,0.09310662702322008,0.7427344891628046,0.8207514011686177,,,,-0.3897941403692403
1993-10-18,0.09135416933439895,0.7547115534276108,0.8315153062663109,,,,-0.3898466206600053
1993-10-19,0.08189771177847206,0.7577020565256573,0.8272287749342478,,,,-0.3896667112934504
1993-10-20,0.09437687658973228,0.7538230130592551,0.832713913669862,,,,-0.3894964482228925
1993-10-21,0.09736298114515246,0.7334241429384715,0.8146224553952812,,,,-0.38954731455321157
1993-10-22,0.12811038796559762,0.6945417269284659,0.7991625554285472,,,,-0.39051260530229115
1993-10-25,0.1080474472288832,0.6831030391570135,0.7723442896345925,,,,-0.3906578285470505
1993-10-26,0.10321810855989547,0.6989511883513478,0.7845224037690338,,,,-0.39037263465601163
1993-10-27,0.08736759194068981,0.7142466549912831,0.7875025472398745,,,,-0.3899550497685663
1993-10-28,0.0937931536208543,0.766135430322885,0.8445431910120514,,,,-0.38983329572914877
1993-10-29,0.1139208575573283,0.752794563505152,0.8464961493461762,,,,-0.3898010181994768
1993-11-01,0.0784478892677361,0.7138359459138065,0.7755582557508814,,,,-0.38199079748399606
1993-11-02,0.08116236820121775,0.7174209194458228,0.7810962162870426,,,,-0.38185707125694973
1993-11-03,0.10985274629343034,0.6828230029002255,0.7685044321058809,,,,-0.38272297446124726
1993-11-04,0.13257830141074664,0.6736968279813947,0.7770965889274623,,,,-0.38368672380377
1993-11-05,0.14280133081583413,0.6953650944613675,0.8063916753819955,,,,-0.38348074164935286
1993-11-08,0.15774432742659988,0.7443182288404392,0.867283802672072,,,,-0.3841815550475095
1993-11-09,0.14637489417523875,0.7446691926452281,0.8590052226964288,,,,-0.3841660368307126
1993-11-10,0.12951289048889023,0.7394879041239807,0.8415405645431453,,,,-0.385302763228023
1993-11-11,0.1437175515317199,0.7037792929592195,0.8170971316085045,,,,-0.3862318403797296
1993-11-12,0.13908586828450978,0.7524095153232786,0.8633465789288943,,,,-0.38776117910630575
1993-11-15,0.14768547134324045,0.7363223595561957,0.853687595447839,,,,-0.3876532265004173
1993-11-16,0.14597622928867982,0.7253454096759229,0.8414482931800725,,,,-0.38790697429578475
1993-11-17,0.17791104989786355,0.7329730418598711,0.8749410939251167,,,,-0.3899380601906904
1993-11-18,0.1734413200013596,0.7214227987458596,0.8597992257481992,,,,-0.3897582585670482
1993-11-19,0.14445803742374982,0.6971289368316834,0.8125465231615701,,,,-0.38842460846594873
1993-11-22,0.16705200327734554,0.6657047907335042,0.7977380760783082,,,,-0.38766248138059406
1993-11-23,0.1497205157717886,0.699781204661706,0.8182020618862557,,,,-0.3863701610633027
1993-11-24,0.09939136549532102,0.7406786403564148,0.8192940590459112,,,,-0.3829783605895845
1993-11-26,0.12001490091879523,0.7727149970092688,0.8681220817596522,,,,-0.38433057281086697
1993-11-29,0.11002754586164648,0.804346549457408,0.8917120851411691,,,,-0.38353858574843647
1993-11-30,0.13776025021817045,0.784551495048959,0.8934464716876461,,,,-0.38411933550902794
1993-12-01,0.14741283291528948,0.8161204309003143,0.9316630161484989,,,,-0.3827636149616917
1993-12-02,0.1676520435912994,0.814951337406018,0.9457437477850023,,,,-0.3824579382328647
1993-12-03,0.192160809367334,0.8458856857738519,0.9976174330876211,,,,-0.3856914971969539
1993-12-06,0.16833940692180105,0.9082326273075535,1.040857106683811,,,,-0.3835786468147156
1993-12-07,0.17769544650575997,0.9233820156001682,1.0630512153220522,,,,-0.3834170078784415
1993-12-08,0.1809182388838263,0.9223645325800977,1.0645012484005778,,,,-0.38343889460651803
1993-12-09,0.1682299020622031,0.9252043821126886,1.0579106081093868,,,,-0.3835375379802241
1993-12-10,0.1320120065636876,0.8989866578291371,1.0028419984470667,,,,-0.3814426879501873
1993-12-13,0.15335346997865373,0.9106596642631275,1.0300890229838262,,,,-0.38095614498043434
1993-12-14,0.1600482343272305,0.8866276514664934,1.0109967689230381,,,,-0.3807410237214385
1993-12-15,0.13720476412344992,0.8809716835380539,0.9893667857530456,,,,-0.38221189106044945
1993-12-16,0.09337018474825035,0.881254270784692,0.9566251349244483,,,,-0.3818306022186499
1993-12-17,0.06620616890159284,0.9020618852693308,0.9578689860450208,,,,-0.38257221532546654
1993-12-20,0.03340202926252893,0.9205099241679895,0.9517879949699721,,,,-0.38222061884676645
1993-12-21,0.024020995900467506,0.9459744018689615,0.9705264933184037,,,,-0.3830786861750178
1993-12-22,0.01251766438398154,0.9744955075453418,0.9912467871086341,,,,-0.3835372306853918
1993-12-23,0.028892386906372424,0.9656080102887838,0.993998263116625,,,,-0.38272305032753684
1993-12-27,0.027890241813267953,0.9831274668448357,1.0112153562865729,,,,-0.3831719184886806
1993-12-28,0.04025791408403792,0.9809550600571211,1.0184085882103822,,,,-0.383095584081929
1993-12-29,0.10903270023264727,0.9312369565509792,1.0201363374462877,,,,-0.38358556332748783
1993-12-30,0.08755112402965162,0.936727135380377,1.0087712580879689,,,,-0.38246259913421776
1993-12-31,0.0354038429555793,0.939359866991151,0.9730451163244752,,,,-0.38207455684036085
1994-01-03,0.030329839376521877,0.884268510697034,0.91290066997296,,,,-0.3807436888261627
1994-01-04,0.007654340961035135,0.8825922859697125,0.8945506358765811,,,,-0.3812335017419539
1994-01-05,0.01404746084525787,0.8857985687441946,0.9033032350438079,,,,-0.3821574068813256
1994-01-06,0.006111051660922912,0.8937463760380814,0.9056446039144395,,,,-0.38244698518054
1994-01-07,-0.04705079298350442,0.9336927038373262,0.9084282255370417,,,,-0.38447708399286107
1994-01-10,-0.031951523104684014,0.9461340050805659,0.9323529222521862,,,,-0.3846438889774191
1994-01-11,-0.06743341462698668,1.0022324799363926,0.9601671656171312,,,,-0.3821815024027095
1994-01-12,0.07874352339781927,0.9969046427514279,1.0797009738491783,,,,-0.3942323299808769
1994-01-13,0.123802943308519,0.9983979707732081,1.112532636171152,,,,-0.391842852383616
1994-01-14,0.13998216174559064,0.9871907832122563,1.113050477274181,,,,-0.3918951612638788
1994-01-17,0.11886734249981952,0.9977168657461055,1.1073606981206003,,,,-0.39085095597862773
1994-01-18,0.14073283206007448,0.9854682337434618,1.11064822065919,,,,-0.39035597452824583
1994-01-19,0.14412609589742761,0.9829517614796267,1.110569256633227,,,,-0.3903323496541147
1994-01-20,0.07949520860749297,1.0312410103219798,1.1106334679034167,,,,-0.38893634873155
1994-01-21,0.057933943155706394,0.9992878111207519,1.0591693258997843,,,,-0.3853655732623113
1994-01-24,0.04532850284134074,0.9937507907308885,1.0442043515058679,,,,-0.3852814854292915
1994-01-25,0.08641852436146039,0.9940583452270021,1.0749949409073252,,,,-0.38539121641595275
1994-01-26,0.11652557015661852,1.017467252051202,1.1194450231551107,,,,-0.38351659907307994
1994-01-27,0.1069264383604946,1.0046572802940275,1.0988920643508193,,,,-0.3833514945863435
1994-01-28,0.12076250836399977,0.9794330243258443,1.0832191962923527,,,,-0.3827387647436805
1994-01-31,0.2108217073639714,0.9704417419795603,1.1353476247622825,,,,-0.3769809892780813
1994-02-01,0.30912691282898674,0.9024197392779854,1.1383410881823484,,,,-0.37680256328801537
1994-02-02,0.2825147119272087,0.9372185709604016,1.1532128919804037,,,,-0.3759141378259132
1994-02-03,0.30473750642838515,0.9076415612278008,1.1402891657608598,,,,-0.37671069153001613
1994-02-04,0.36665334483659745,0.8127503454653793,1.0939595249941072,,,,-0.381711538680283
1994-02-07,0.33712918975258416,0.8173104728786618,1.0766294688881326,,,,-0.38133646725662534
1994-02-08,0.32028295110460653,0.8406526149514207,1.0869302358263897,,,,-0.3800386304087459
1994-02-09,0.2880506091641881,0.8900375273017356,1.1141929874852015,,,,-0.3808894625241652
1994-02-10,0.27994915758293176,0.8768120949951066,1.0947153062229744,,,,-0.380706690079121
1994-02-11,0.24539697229459395,0.9105882776123619,1.1033422120816736,,,,-0.38018187141079435
1994-02-14,0.3069943555644949,0.9758852428349166,1.20120848986724,,,,-0.3652526752028298
1994-02-15,0.3177055271042558,0.9632802621620855,1.196539075300796,,,,-0.36546394644504243
1994-02-16,0.28260554919126085,0.9869077250825408,1.1945380580183158,,,,-0.3651772094905492
1994-02-17,0.3075689318534425,0.9596736684302206,1.1886082957595214,,,,-0.3690422511565574
1994-02-18,0.2858855222378536,0.9702742305458345,1.182262432843615,,,,-0.36751526258435613
1994-02-22,0.2880856891320211,0.9624413584280692,1.1756998527205256,,,,-0.3671748069517259
1994-02-23,0.24039498724156194,1.0129855141589872,1.1859275568940628,,,,-0.3599819762816608
1994-02-24,0.16623472304320594,1.0528014588773404,1.163432154930026,,,,-0.3480849277346696
1994-02-25,0.15638444187127648,1.0598154955421282,1.1634042722810032,,,,-0.34803131352627337
1994-02-28,0.15368069674492593,1.0598489598117382,1.1615719375602382,,,,-0.3481075898807278
1994-03-01,0.1726893817125977,1.0149418562829715,1.1314292085121402,,,,-0.3486257587570169
1994-03-02,0.1895399994592434,1.011362588428048,1.1396527602177104,,,,-0.34831365653534835
1994-03-03,0.15076453422403271,1.028500593398887,1.1259374380142706,,,,-0.34358677807651444
1994-03-04,0.21877988635100404,0.9750027351349895,1.1195088170695444,,,,-0.3417558240314945
1994-03-07,0.18979737418845438,1.0126795075580022,1.1364433342171132,,,,-0.3419127338512428
1994-03-08,0.23974485721148087,0.9616216054226826,1.1213118469415178,,,,-0.3420419120942201
1994-03-09,0.2838204660121252,0.9750219577704765,1.165087628693032,,,,-0.34142524205087893
1994-03-10,0.2938591642688002,0.9802862260953042,1.1769547135153096,,,,-0.34104933443848645
1994-03-11,0.2616706284531655,1.0089237388544063,1.1817619284491065,,,,-0.3401027540717074
1994-03-14,0.1731866603216644,1.0831785764276247,1.1902889496539317,,,,-0.3373836066158775
1994-03-15,0.21315219784475742,1.0502484557061447,1.18491511227791,,,,-0.33609017040433514
1994-03-16,0.24197621700445326,1.050564998131388,1.2047319330332276,,,,-0.33486003415760174
1994-03-17,0.21804638423148417,1.059813042240923,1.1965776250965048,,,,-0.33431662090134917
1994-03-18,0.23483236633740834,1.040211750897044,1.1900591037540464,,,,-0.3355323937034145
1994-03-21,0.2757733281625177,0.9850894535030389,1.163740061528822,,,,-0.33445438116132264
1994-03-22,0.28827037399505845,0.9675348659680445,1.155619547578602,,,,-0.33489875426318444
1994-03-23,0.26405225757367895,0.9927476572589875,1.1634305848051931,,,,-0.33477749754519526
1994-03-24,0.228460475021956,1.0086144818534093,1.1511674885565915,,,,-0.331125557842928
1994-03-25,0.2790819620353723,0.9430654707935603,1.1187781351442534,,,,-0.3264976588308514
1994-03-28,0.23467699862326896,0.9909958415114931,1.136777623630422,,,,-0.32906706652632284
1994-03-29,0.2498995006681553,0.9046761369282567,1.0576072833593548,,,,-0.32163452879903137
1994-03-30,0.23072344912514633,0.9320502156642781,1.07120003066737,,,,-0.3218580648296972
1994-03-31,0.2748866769966184,0.9030820297430271,1.0748195680644126,,,,-0.32399577088542664
1994-04-01,0.2955593498246809,0.8925084743261119,1.0787948735779171,,,,-0.3240722752448561
1994-04-04,0.2752924944763805,0.9225584271566946,1.09073856870107,,,,-0.319588077918082
1994-04-05,0.2878686353068325,0.8728665538077128,1.0493371654965498,,,,-0.3169968960528949
1994-04-06,0.3196417777170798,0.8418848528002855,1.0392897415540918,,,,-0.31430414529147505
